"BehaviorSpace results (NetLogo 6.2.2)"
"AntsVariablesTest.nlogo"
"Baseline 2"
"08/18/2022 10:52:15:202 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","nTrees","spawnChance","spiderStability","nutrition","showPS","nPrey","showPF","nAntlions","nSpiders","initFood","startingCount","showPA","nEnergy","week","antWars","nFlowers","nBushes","spawnRate","witherRate","[step]","count workers","food1Total","storedFoodTEST","count [bushes in-radius 10] of patch 0 0","count [bushes in-radius 20] of patch 0 0","count [bushes in-radius 30] of patch 0 0"
"1891","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","1","2","2000","40","995","10","1","3","5"
"1893","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","1","2","2000","33","880","31","1","3","5"
"1892","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","1","2","2000","27","840","33","1","3","5"
"1895","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","1","5","2000","44","1225","57","1","3","5"
"1894","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","1","5","2000","44","1215","10","1","3","5"
"1896","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","1","5","2000","47","1335","27","1","3","5"
"1897","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","1","10","2000","48","1500","78","1","3","5"
"1898","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","1","10","2000","48","1335","121","1","3","5"
"1899","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","1","10","2000","48","1575","247","1","3","5"
"1901","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","2","2","2000","48","2395","1071","1","3","5"
"1902","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","2","2","2000","48","2605","1157","1","3","5"
"1900","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","2","2","2000","48","1690","311","1","3","5"
"1903","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","2","5","2000","48","2785","1372","1","3","5"
"1904","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","2","5","2000","48","3190","1798","1","3","5"
"1910","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","10","2","835","48","2310","2002","1","3","5"
"1905","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","2","5","2000","48","2180","811","1","3","5"
"1911","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","10","2","803","48","2255","2001","1","3","5"
"1906","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","2","10","2000","48","2560","1232","1","3","5"
"1909","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","10","2","1106","48","2615","2007","1","3","5"
"1913","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","10","5","861","48","2205","2009","1","3","5"
"1915","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","10","10","769","48","2250","2006","1","3","5"
"1917","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","10","10","808","48","2245","2003","1","3","5"
"1912","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","10","5","1268","48","2740","2005","1","3","5"
"1914","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","10","5","948","48","2430","2016","1","3","5"
"1916","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","10","10","1117","48","2635","2007","1","3","5"
"1907","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","2","10","2000","48","3230","1955","1","3","5"
"1908","25","30","100","220","false","25","false","5","2","500","40","false","500","80","35","50","15","2","10","2000","48","2005","557","1","3","5"
"1918","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","1","2","2000","46","1395","990","1","3","5"
"1921","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","1","5","2000","48","1535","1072","1","3","5"
"1920","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","1","2","2000","48","1125","730","1","3","5"
"1919","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","1","2","2000","48","1290","858","1","3","5"
"1923","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","1","5","2000","46","1480","1073","1","3","5"
"1933","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","2","10","1113","48","1960","2003","1","3","5"
"1922","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","1","5","2000","48","1340","912","1","3","5"
"1930","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","2","5","1444","48","2185","2008","1","3","5"
"1926","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","1","10","2000","48","1680","1295","1","3","5"
"1924","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","1","10","2000","47","1600","1123","1","3","5"
"1925","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","1","10","2000","47","1875","1434","1","3","5"
"1931","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","2","5","1543","48","2280","2001","1","3","5"
"1927","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","2","2","2000","48","2285","1793","1","3","5"
"1928","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","2","2","2000","48","2175","1693","1","3","5"
"1932","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","2","5","1498","48","2205","2001","1","3","5"
"1929","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","2","2","2000","48","2245","1739","1","3","5"
"1937","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","10","2","891","48","1885","2004","1","3","5"
"1939","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","10","5","641","48","1805","2005","1","3","5"
"1936","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","10","2","1078","48","2005","2003","1","3","5"
"1942","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","10","10","713","48","1845","2003","1","3","5"
"1934","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","2","10","1116","48","1960","2005","1","3","5"
"1943","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","10","10","739","48","1820","2001","1","3","5"
"1938","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","10","2","811","48","1870","2001","1","3","5"
"1935","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","2","10","1308","48","2055","2001","1","3","5"
"1940","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","10","5","874","48","1915","2005","1","3","5"
"1941","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","10","5","975","48","1930","2003","1","3","5"
"1944","25","30","100","220","false","25","false","5","2","500","40","false","500","200","35","50","15","10","10","826","48","1860","2003","1","3","5"
"1945","25","30","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","1","2","2000","62","825","10","1","3","5"
"1947","25","30","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","1","2","2000","112","960","10","1","3","5"
"1948","25","30","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","1","5","2000","104","920","10","1","3","5"
"1952","25","30","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","1","10","2000","115","1170","10","1","3","5"
"1946","25","30","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","1","2","2000","148","1000","10","1","3","5"
"1950","25","30","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","1","5","2000","111","1040","10","1","3","5"
"1949","25","30","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","1","5","2000","183","1190","10","1","3","5"
"1953","25","30","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","1","10","2000","249","1465","10","1","3","5"
"1951","25","30","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","1","10","2000","247","1450","10","1","3","5"
"1963","25","30","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","10","2","922","113","2470","2006","1","3","5"
"1957","25","30","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","2","5","2000","308","3105","1126","1","3","5"
"1958","25","30","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","2","5","2000","294","2480","478","1","3","5"
"1966","25","30","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","10","5","942","111","2475","2002","1","3","5"
"1955","25","30","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","2","2","2000","309","2215","160","1","3","5"
"1954","25","30","100","400","false","25","false","5","2","500","40","false","150","60","35","50","15","2","2","2000","327","2705","596","1","3","5"
